id,id2,v4,v5,v6
4892,4892,438,31.1,0.00430873005122313
4892,4892,438,31.1,0.00430873005122313
4893,4893,441,31.2,0.00433816403194269
4893,4893,441,31.2,0.00433816403194269
4894,4894,438,31,0.00431480436451686
4894,4894,438,31,0.00431480436451686
4895,4895,437,31.1,0.00432881995587652
4895,4895,437,31.1,0.00432881995587652
4896,4896,437,31.1,0.0043218120817878
4896,4896,437,31.1,0.0043218120817878
4897,4897,437,31.1,0.00432881995587652
4897,4897,437,31.1,0.00432881995587652
4898,4898,437,31.1,0.0043218120817878
4898,4898,437,31.1,0.0043218120817878
4899,4899,434,31,0.00431480436451686
4899,4899,434,31,0.00431480436451686
4900,4900,437.7,31.1,0.00432414802239291
4900,4900,437.7,31.1,0.00432414802239291
4901,4901,443,31,0.00431480436451686
4901,4901,443,31,0.00431480436451686
4902,4902,439,31,0.00432472923684185
4902,4902,439,31,0.00432472923684185
4903,4903,440,31,0.00431480436451686
4903,4903,440,31,0.00431480436451686
4904,4904,434,31,0.00432969923135401
4904,4904,434,31,0.00432969923135401
4905,4905,435,31,0.00431480436451686
4905,4905,435,31,0.00431480436451686
4906,4906,432,30.9,0.0043070960566371
4906,4906,432,30.9,0.0043070960566371
4907,4907,437,31,0.00431480436451686
4907,4907,437,31,0.00431480436451686
4908,4908,433.5,31,0.00431480436451686
4908,4908,433.5,31,0.00431480436451686
4909,4909,435,31,0.00431480436451686
4909,4909,435,31,0.00431480436451686
4910,4910,436.5,31,0.00432969923135401
4910,4910,436.5,31,0.00432969923135401
4911,4911,434.5,31,0.00432969923135401
4911,4911,434.5,31,0.00432969923135401
4912,4912,438.3,31,0.00431480436451686
4912,4912,438.3,31,0.00431480436451686
4913,4913,440.5,31,0.00431480436451686
4913,4913,440.5,31,0.00431480436451686
4914,4914,438.7,31,0.00431480436451686
4914,4914,438.7,31,0.00431480436451686
4915,4915,436.5,31,0.00431480436451686
4915,4915,436.5,31,0.00431480436451686
4916,4916,437,31,0.00431480436451686
4916,4916,437,31,0.00431480436451686
4917,4917,443.5,31,0.00431480436451686
4917,4917,443.5,31,0.00431480436451686
4918,4918,436.5,31.1,0.00432881995587652
4918,4918,436.5,31.1,0.00432881995587652
4919,4919,435,31.1,0.00432881995587652
4919,4919,435,31.1,0.00432881995587652
4920,4920,438.5,31.2,0.00437286649346282
4920,4920,438.5,31.2,0.00437286649346282
4921,4921,437.5,31.1,0.00432881995587652
4921,4921,437.5,31.1,0.00432881995587652
4922,4922,433.5,31.1,0.00433582798678829
4922,4922,433.5,31.1,0.00433582798678829
4923,4923,434,31.2,0.00434283617452838
4923,4923,434,31.2,0.00434283617452838
4924,4924,436,31.2,0.00434283617452838
4924,4924,436,31.2,0.00434283617452838
4925,4925,434,31.2,0.00434283617452838
4925,4925,434,31.2,0.00434283617452838
4926,4926,434.5,31.2,0.00434283617452838
4926,4926,434.5,31.2,0.00434283617452838
4927,4927,433.7,31.2,0.00434283617452838
4927,4927,433.7,31.2,0.00434283617452838
4928,4928,431.5,31.2,0.00434283617452838
4928,4928,431.5,31.2,0.00434283617452838
4929,4929,432,31.2,0.00434283617452838
4929,4929,432,31.2,0.00434283617452838
4930,4930,438,31.2,0.00434283617452838
4930,4930,438,31.2,0.00434283617452838
4931,4931,437.5,31.2,0.00434283617452838
4931,4931,437.5,31.2,0.00434283617452838
4932,4932,433,31.2,0.00434283617452838
4932,4932,433,31.2,0.00434283617452838
4933,4933,437,31.2,0.00434283617452838
4933,4933,437,31.2,0.00434283617452838
4934,4934,433.5,31.2,0.00434283617452838
4934,4934,433.5,31.2,0.00434283617452838
4935,4935,434.5,31.2,0.00434914367758701
4935,4935,434.5,31.2,0.00434914367758701
4936,4936,433.5,31.2,0.00432924636457163
4936,4936,433.5,31.2,0.00432924636457163
4937,4937,433.5,31.2,0.00432196194774202
4937,4937,433.5,31.2,0.00432196194774202
4938,4938,433.5,31.2,0.00432924636457163
4938,4938,433.5,31.2,0.00432924636457163
4939,4939,436.5,31.2,0.00434914367758701
4939,4939,436.5,31.2,0.00434914367758701
4940,4940,436,31.3,0.00432822988334154
4940,4940,436,31.3,0.00432822988334154
4941,4941,433,31.3,0.00434182174820438
4941,4941,433,31.3,0.00434182174820438
4942,4942,434,31.3,0.00432822988334154
4942,4942,434,31.3,0.00432822988334154
4943,4943,431,31.3,0.00433728694275697
4943,4943,431,31.3,0.00433728694275697
4944,4944,436,31.3,0.00435545130768469
4944,4944,436,31.3,0.00435545130768469
4945,4945,439.5,31.3,0.00432822988334154
4945,4945,439.5,31.3,0.00432822988334154
4946,4946,439,31.3,0.00432822988334154
4946,4946,439,31.3,0.00432822988334154
4947,4947,435.5,31.3,0.00435545130768469
4947,4947,435.5,31.3,0.00435545130768469
4948,4948,437,31.3,0.00433519440336788
4948,4948,437,31.3,0.00433519440336788
4949,4949,436.5,31.4,0.00434215907828131
4949,4949,436.5,31.4,0.00434215907828131
4950,4950,438,31.4,0.00436946871830776
4950,4950,438,31.4,0.00436946871830776
4951,4951,433,31.4,0.00434215907828131
4951,4951,433,31.4,0.00434215907828131
4952,4952,435,31.5,0.00435237421500535
4952,4952,435,31.5,0.00435237421500535
4953,4953,434.3,31.5,0.00435748190831888
4953,4953,434.3,31.5,0.00435748190831888
4954,4954,438,31.4,0.00436946871830776
4954,4954,438,31.4,0.00436946871830776
4955,4955,435,31.4,0.00434659257032357
4955,4955,435,31.4,0.00434659257032357
4956,4956,434.5,31.3,0.00432822988334154
4956,4956,434.5,31.3,0.00432822988334154
4957,4957,434.3,31.4,0.00434215907828131
4957,4957,434.3,31.4,0.00434215907828131
4958,4958,434,31.3,0.00432822988334154
4958,4958,434,31.3,0.00432822988334154
4959,4959,439,31.3,0.00435545130768469
4959,4959,439,31.3,0.00435545130768469
4960,4960,441.7,31.3,0.00433728694275697
4960,4960,441.7,31.3,0.00433728694275697
4961,4961,439,31.3,0.00432822988334154
4961,4961,439,31.3,0.00432822988334154
4962,4962,439,31.3,0.00432822988334154
4962,4962,439,31.3,0.00432822988334154
4963,4963,436.3,31.3,0.00433728694275697
4963,4963,436.3,31.3,0.00433728694275697
4964,4964,436.5,31.3,0.00435545130768469
4964,4964,436.5,31.3,0.00435545130768469
4965,4965,436,31.3,0.00435545130768469
4965,4965,436,31.3,0.00435545130768469
4966,4966,438,31.3,0.00435545130768469
4966,4966,438,31.3,0.00435545130768469
4967,4967,435,31.3,0.00435545130768469
4967,4967,435,31.3,0.00435545130768469
4968,4968,434,31.2,0.00434283617452838
4968,4968,434,31.2,0.00434283617452838
4969,4969,434,31.3,0.00435545130768469
4969,4969,434,31.3,0.00435545130768469
4970,4970,436.3,31.3,0.00435545130768469
4970,4970,436.3,31.3,0.00435545130768469
4971,4971,430.7,31.3,0.00435545130768469
4971,4971,430.7,31.3,0.00435545130768469
4972,4972,436,31.3,0.00435545130768469
4972,4972,436,31.3,0.00435545130768469
4973,4973,433,31.3,0.00435545130768469
4973,4973,433,31.3,0.00435545130768469
4974,4974,432,31.3,0.00434182174820438
4974,4974,432,31.3,0.00434182174820438
4975,4975,431,31.3,0.00435545130768469
4975,4975,431,31.3,0.00435545130768469
4976,4976,437,31.3,0.00435545130768469
4976,4976,437,31.3,0.00435545130768469
4977,4977,437,31.4,0.00436348053712032
4977,4977,437,31.4,0.00436348053712032
4978,4978,439.3,31.4,0.00435636377686856
4978,4978,439.3,31.4,0.00435636377686856
4979,4979,438,31.4,0.00434215907828131
4979,4979,438,31.4,0.00434215907828131
4980,4980,438,31.3,0.00432822988334154
4980,4980,438,31.3,0.00432822988334154
4981,4981,436,31.4,0.00434215907828131
4981,4981,436,31.4,0.00434215907828131
4982,4982,436,31.4,0.00436946871830776
4982,4982,436,31.4,0.00436946871830776
4983,4983,438.5,31.4,0.00434982039958684
4983,4983,438.5,31.4,0.00434982039958684
4984,4984,437.2,31.4,0.00436946871830776
4984,4984,437.2,31.4,0.00436946871830776
4985,4985,436,31.4,0.00434982039958684
4985,4985,436,31.4,0.00434982039958684
4986,4986,433.5,31.5,0.00437116627389738
4986,4986,433.5,31.5,0.00437116627389738
4987,4987,434,31.5,0.00437573615907725
4987,4987,434,31.5,0.00437573615907725
4988,4988,433,31.5,0.00435748190831888
4988,4988,433,31.5,0.00435748190831888
4989,4989,433,31.5,0.00435748190831888
4989,4989,433,31.5,0.00435748190831888
4990,4990,438.5,31.6,0.00436444707890572
4990,4990,438.5,31.6,0.00436444707890572
4991,4991,440.3,31.6,0.00437141240440136
4991,4991,440.3,31.6,0.00437141240440136
4992,4992,437.3,31.6,0.00437141240440136
4992,4992,437.3,31.6,0.00437141240440136
4993,4993,436,31.6,0.00437141240440136
4993,4993,436,31.6,0.00437141240440136
4994,4994,430,31.6,0.00437141240440136
4994,4994,430,31.6,0.00437141240440136
4995,4995,431,31.6,0.00437141240440136
4995,4995,431,31.6,0.00437141240440136
4996,4996,431.5,31.6,0.00437141240440136
4996,4996,431.5,31.6,0.00437141240440136
4997,4997,434,31.5,0.00433294540706503
4997,4997,434,31.5,0.00433294540706503
4998,4998,429.7,31.6,0.00437605604079478
4998,4998,429.7,31.6,0.00437605604079478
4999,4999,429.5,31.6,0.00435214375543047
4999,4999,429.5,31.6,0.00435214375543047
5000,5000,430,31.6,0.004366035016828
5000,5000,430,31.6,0.004366035016828
5001,5001,430,31.6,0.00434679691769094
5001,5001,430,31.6,0.00434679691769094
5002,5002,429,31.6,0.00435908930910986
5002,5002,429,31.6,0.00435908930910986
5003,5003,435,31.6,0.00434679691769094
5003,5003,435,31.6,0.00434679691769094
5004,5004,432,31.6,0.00435961450525212
5004,5004,432,31.6,0.00435961450525212
5005,5005,435.5,31.6,0.004366035016828
5005,5005,435.5,31.6,0.004366035016828
5006,5006,434.5,31.7,0.00437298087859001
5006,5006,434.5,31.7,0.00437298087859001
5007,5007,434,31.7,0.00437709833315715
5007,5007,434,31.7,0.00437709833315715
5008,5008,435,31.7,0.00438534352013969
5008,5008,435,31.7,0.00438534352013969
5009,5009,435,31.6,0.00434679691769094
5009,5009,435,31.6,0.00434679691769094
5010,5010,436.5,31.7,0.00438534352013969
5010,5010,436.5,31.7,0.00438534352013969
5011,5011,434.5,31.6,0.00434679691769094
5011,5011,434.5,31.6,0.00434679691769094
5012,5012,432,31.7,0.00438534352013969
5012,5012,432,31.7,0.00438534352013969
5013,5013,432.7,31.5,0.00433756250920142
5013,5013,432.7,31.5,0.00433756250920142
5014,5014,437,31.6,0.0043585588164274
5014,5014,437,31.6,0.0043585588164274
5015,5015,435.5,31.6,0.00435908930910986
5015,5015,435.5,31.6,0.00435908930910986
5016,5016,429.5,31.7,0.00438534352013969
5016,5016,429.5,31.7,0.00438534352013969
5017,5017,430,31.7,0.00438534352013969
5017,5017,430,31.7,0.00438534352013969
5018,5018,437,31.7,0.00438534352013969
5018,5018,437,31.7,0.00438534352013969
5019,5019,438,31.7,0.00438534352013969
5019,5019,438,31.7,0.00438534352013969
5020,5020,436.3,31.7,0.00438534352013969
5020,5020,436.3,31.7,0.00438534352013969
5021,5021,435,31.6,0.00434679691769094
5021,5021,435,31.6,0.00434679691769094
5022,5022,433,31.6,0.00437141240440136
5022,5022,433,31.6,0.00437141240440136
5023,5023,436.5,31.6,0.00437141240440136
5023,5023,436.5,31.6,0.00437141240440136
5024,5024,439,31.6,0.00435214375543047
5024,5024,439,31.6,0.00435214375543047
5025,5025,432,31.6,0.00437141240440136
5025,5025,432,31.6,0.00437141240440136
5026,5026,434.5,31.5,0.00435748190831888
5026,5026,434.5,31.5,0.00435748190831888
5027,5027,433.5,31.6,0.00437141240440136
5027,5027,433.5,31.6,0.00437141240440136
5028,5028,434,31.6,0.00436444707890572
5028,5028,434,31.6,0.00436444707890572
5029,5029,434,31.6,0.00436444707890572
5029,5029,434,31.6,0.00436444707890572
5030,5030,435,31.5,0.00435748190831888
5030,5030,435,31.5,0.00435748190831888
5031,5031,433.5,31.6,0.00436444707890572
5031,5031,433.5,31.6,0.00436444707890572
5032,5032,428.5,31.5,0.00435748190831888
5032,5032,428.5,31.5,0.00435748190831888
5033,5033,428.3,31.5,0.00435748190831888
5033,5033,428.3,31.5,0.00435748190831888
5034,5034,431,31.5,0.00435748190831888
5034,5034,431,31.5,0.00435748190831888
5035,5035,435.5,31.5,0.00435748190831888
5035,5035,435.5,31.5,0.00435748190831888
5036,5036,436.7,31.5,0.00435748190831888
5036,5036,436.7,31.5,0.00435748190831888
5037,5037,434,31.6,0.00436444707890572
5037,5037,434,31.6,0.00436444707890572
5038,5038,432.5,31.6,0.00438514082400221
5038,5038,432.5,31.6,0.00438514082400221
5039,5039,431.5,31.5,0.00435748190831888
5039,5039,431.5,31.5,0.00435748190831888
5040,5040,437,31.5,0.00435748190831888
5040,5040,437,31.5,0.00435748190831888
5041,5041,439.5,31.6,0.00437815347100645
5041,5041,439.5,31.6,0.00437815347100645
5042,5042,436,31.5,0.00435748190831888
5042,5042,436,31.5,0.00435748190831888
5043,5043,431.7,31.5,0.00435748190831888
5043,5043,431.7,31.5,0.00435748190831888
5044,5044,434.5,31.6,0.00436444707890572
5044,5044,434.5,31.6,0.00436444707890572
5045,5045,435,31.6,0.00436444707890572
5045,5045,435,31.6,0.00436444707890572
5046,5046,433.5,31.6,0.00437141240440136
5046,5046,433.5,31.6,0.00437141240440136
5047,5047,435,31.6,0.00437141240440136
5047,5047,435,31.6,0.00437141240440136
5048,5048,436,31.6,0.00437141240440136
5048,5048,436,31.6,0.00437141240440136
5049,5049,433.3,31.6,0.00437141240440136
5049,5049,433.3,31.6,0.00437141240440136
5050,5050,436.5,31.6,0.00436444707890572
5050,5050,436.5,31.6,0.00436444707890572
5051,5051,441,31.6,0.00437141240440136
5051,5051,441,31.6,0.00437141240440136
5052,5052,436,31.6,0.00437141240440136
5052,5052,436,31.6,0.00437141240440136
5053,5053,433,31.6,0.00437141240440136
5053,5053,433,31.6,0.00437141240440136
5054,5054,432,31.6,0.00434679691769094
5054,5054,432,31.6,0.00434679691769094
5055,5055,429,31.6,0.004366035016828
5055,5055,429,31.6,0.004366035016828
5056,5056,433,31.6,0.00434679691769094
5056,5056,433,31.6,0.00434679691769094
5057,5057,434.3,31.6,0.00435961450525212
5057,5057,434.3,31.6,0.00435961450525212
5058,5058,432,31.7,0.00438534352013969
5058,5058,432,31.7,0.00438534352013969
5059,5059,437.5,31.6,0.004366035016828
5059,5059,437.5,31.6,0.004366035016828
5060,5060,437.5,31.6,0.00434679691769094
5060,5060,437.5,31.6,0.00434679691769094
5061,5061,437.5,31.6,0.004366035016828
5061,5061,437.5,31.6,0.004366035016828
5062,5062,438,31.7,0.00438534352013969
5062,5062,438,31.7,0.00438534352013969
5063,5063,439.3,31.6,0.00434679691769094
5063,5063,439.3,31.6,0.00434679691769094
5064,5064,437.5,31.6,0.00434679691769094
5064,5064,437.5,31.6,0.00434679691769094
5065,5065,433,31.7,0.00438534352013969
5065,5065,433,31.7,0.00438534352013969
5066,5066,433,31.6,0.00434679691769094
5066,5066,433,31.6,0.00434679691769094
5067,5067,431,31.7,0.00437298087859001
5067,5067,431,31.7,0.00437298087859001
5068,5068,431,31.6,0.00434679691769094
5068,5068,431,31.6,0.00434679691769094
5069,5069,433,31.7,0.00436064904098968
5069,5069,433,31.7,0.00436064904098968
5070,5070,435,31.7,0.00436064904098968
5070,5070,435,31.7,0.00436064904098968
5071,5071,431,31.7,0.00436064904098968
5071,5071,431,31.7,0.00436064904098968
5072,5072,431.5,31.7,0.00436064904098968
5072,5072,431.5,31.7,0.00436064904098968
5073,5073,427,31.7,0.00436064904098968
5073,5073,427,31.7,0.00436064904098968
5074,5074,426,31.7,0.00436064904098968
5074,5074,426,31.7,0.00436064904098968
5075,5075,435,31.7,0.00436064904098968
5075,5075,435,31.7,0.00436064904098968
5076,5076,434.2,31.7,0.00436681111345645
5076,5076,434.2,31.7,0.00436681111345645
5077,5077,434,31.6,0.00434679691769094
5077,5077,434,31.6,0.00434679691769094
5078,5078,435,31.6,0.004366035016828
5078,5078,435,31.6,0.004366035016828
5079,5079,434.5,31.6,0.00433987108579642
5079,5079,434.5,31.6,0.00433987108579642
5080,5080,432,31.6,0.00435036243715725
5080,5080,432,31.6,0.00435036243715725
5081,5081,432,31.5,0.00433294540706503
5081,5081,432,31.5,0.00433294540706503
5082,5082,433,31.7,0.00438534352013969
5082,5082,433,31.7,0.00438534352013969
5083,5083,437.3,31.7,0.00437246335108502
5083,5083,437.3,31.7,0.00437246335108502
5084,5084,437,31.5,0.00433294540706503
5084,5084,437,31.5,0.00433294540706503
5085,5085,435,31.5,0.00433294540706503
5085,5085,435,31.5,0.00433294540706503
5086,5086,431,31.5,0.00434519835578471
5086,5086,431,31.5,0.00434519835578471
5087,5087,435,31.5,0.00433294540706503
5087,5087,435,31.5,0.00433294540706503
5088,5088,431.5,31.5,0.00433294540706503
5088,5088,431.5,31.5,0.00433294540706503
5089,5089,429.5,31.6,0.00434679691769094
5089,5089,429.5,31.6,0.00434679691769094
5090,5090,435,31.5,0.00433294540706503
5090,5090,435,31.5,0.00433294540706503
5091,5091,432,31.6,0.00433987108579642
5091,5091,432,31.6,0.00433987108579642
5092,5092,428.7,31.6,0.00434679691769094
5092,5092,428.7,31.6,0.00434679691769094
5093,5093,432.5,31.6,0.00433987108579642
5093,5093,432.5,31.6,0.00433987108579642
5094,5094,435,31.5,0.00433294540706503
5094,5094,435,31.5,0.00433294540706503
5095,5095,441,31.6,0.00437141240440136
5095,5095,441,31.6,0.00437141240440136
5096,5096,430.5,31.5,0.00433294540706503
5096,5096,430.5,31.5,0.00433294540706503
5097,5097,430,31.5,0.00433294540706503
5097,5097,430,31.5,0.00433294540706503
5098,5098,434,31.4,0.00432532733735785
5098,5098,434,31.4,0.00432532733735785
5099,5099,436,31.4,0.00431770945296514
5099,5099,436,31.4,0.00431770945296514
5100,5100,436.5,31.4,0.00433755859407709
5100,5100,436.5,31.4,0.00433755859407709
5101,5101,433.5,31.5,0.00433294540706503
5101,5101,433.5,31.5,0.00433294540706503
5102,5102,431,31.4,0.00433755859407709
5102,5102,431,31.4,0.00433755859407709
5103,5103,428.3,31.5,0.00434419144579513
5103,5103,428.3,31.5,0.00434419144579513
5104,5104,431.7,31.5,0.00434419144579513
5104,5104,431.7,31.5,0.00434419144579513
5105,5105,435,31.4,0.00431770945296514
5105,5105,435,31.4,0.00431770945296514
5106,5106,435,31.4,0.00431770945296514
5106,5106,435,31.4,0.00431770945296514
5107,5107,434,31.4,0.00431770945296514
5107,5107,434,31.4,0.00431770945296514
5108,5108,433.5,31.4,0.00431770945296514
5108,5108,433.5,31.4,0.00431770945296514
5109,5109,432.5,31.4,0.00431770945296514
5109,5109,432.5,31.4,0.00431770945296514
5110,5110,429,31.4,0.00431770945296514
5110,5110,429,31.4,0.00431770945296514
5111,5111,436.3,31.4,0.00431770945296514
5111,5111,436.3,31.4,0.00431770945296514
5112,5112,432.3,31.4,0.00431770945296514
5112,5112,432.3,31.4,0.00431770945296514
5113,5113,429.3,31.4,0.00431770945296514
5113,5113,429.3,31.4,0.00431770945296514
5114,5114,423.5,31.4,0.00431770945296514
5114,5114,423.5,31.4,0.00431770945296514
5115,5115,429,31.4,0.00431770945296514
5115,5115,429,31.4,0.00431770945296514
5116,5116,428.7,31.4,0.00430868495130474
5116,5116,428.7,31.4,0.00430868495130474
5117,5117,432,31.4,0.00431770945296514
5117,5117,432,31.4,0.00431770945296514
5118,5118,426.7,31.4,0.00430868495130474
5118,5118,426.7,31.4,0.00430868495130474
5119,5119,431,31.4,0.00431770945296514
5119,5119,431,31.4,0.00431770945296514
5120,5120,433.3,31.4,0.00429967711865158
5120,5120,433.3,31.4,0.00429967711865158
5121,5121,437.5,31.4,0.00431770945296514
5121,5121,437.5,31.4,0.00431770945296514
5122,5122,428,31.4,0.00431770945296514
5122,5122,428,31.4,0.00431770945296514
5123,5123,432.5,31.4,0.00430417895302023
5123,5123,432.5,31.4,0.00430417895302023
5124,5124,432,31.4,0.00429068592833222
5124,5124,432,31.4,0.00429068592833222
5125,5125,436,31.4,0.00429068592833222
5125,5125,436,31.4,0.00429068592833222
5126,5126,433,31.4,0.00429068592833222
5126,5126,433,31.4,0.00429068592833222
5127,5127,435.5,31.4,0.00429825580697863
5127,5127,435.5,31.4,0.00429825580697863
5128,5128,433,31.4,0.00429825580697863
5128,5128,433,31.4,0.00429825580697863
5129,5129,430,31.4,0.00429825580697863
5129,5129,430,31.4,0.00429825580697863
5130,5130,432,31.5,0.00430582586861916
5130,5130,432,31.5,0.00430582586861916
5131,5131,439,31.4,0.00429068592833222
5131,5131,439,31.4,0.00429068592833222
5132,5132,441,31.4,0.00429068592833222
5132,5132,441,31.4,0.00429068592833222
5133,5133,442,31.4,0.00429068592833222
5133,5133,442,31.4,0.00429068592833222
5134,5134,440.7,31.5,0.0043007791405258
5134,5134,440.7,31.5,0.0043007791405258
5135,5135,439,31.5,0.00430582586861916
5135,5135,439,31.5,0.00430582586861916
5136,5136,435,31.5,0.00430582586861916
5136,5136,435,31.5,0.00430582586861916
5137,5137,436,31.4,0.00428477626597972
5137,5137,436,31.4,0.00428477626597972
5138,5138,437.5,31.4,0.00426381194518774
5138,5138,437.5,31.4,0.00426381194518774
5139,5139,439,31.4,0.00426381194518774
5139,5139,439,31.4,0.00426381194518774
5140,5140,440.5,31.4,0.00426381194518774
5140,5140,440.5,31.4,0.00426381194518774
5141,5141,435.3,31.4,0.00425925315880258
5141,5141,435.3,31.4,0.00425925315880258
5142,5142,432,31.4,0.00426381194518774
5142,5142,432,31.4,0.00426381194518774
5143,5143,434,31.4,0.00429068592833222
5143,5143,434,31.4,0.00429068592833222
5144,5144,431,31.3,0.00427692298141774
5144,5144,431,31.3,0.00427692298141774
5145,5145,436,31.3,0.00427692298141774
5145,5145,436,31.3,0.00427692298141774
5146,5146,435.5,31.2,0.00427072985264986
5146,5146,435.5,31.2,0.00427072985264986
5147,5147,433.7,31.2,0.00427347286703399
5147,5147,433.7,31.2,0.00427347286703399
5148,5148,428.5,31.2,0.00427794707770588
5148,5148,428.5,31.2,0.00427794707770588
5149,5149,430,31.2,0.00427347286703399
5149,5149,430,31.2,0.00427347286703399
5150,5150,429.7,31.2,0.0042824254263509
5150,5150,429.7,31.2,0.0042824254263509
5151,5151,431.7,31.2,0.00429139455081785
5151,5151,431.7,31.2,0.00429139455081785
5152,5152,431,31.2,0.00429139455081785
5152,5152,431,31.2,0.00429139455081785
5153,5153,431.5,31.2,0.00429139455081785
5153,5153,431.5,31.2,0.00429139455081785
5154,5154,435.5,31.2,0.00429139455081785
5154,5154,435.5,31.2,0.00429139455081785
5155,5155,433,31.1,0.00428216177586966
5155,5155,433,31.1,0.00428216177586966
5156,5156,430,31.1,0.00427754549047685
5156,5156,430,31.1,0.00427754549047685
5157,5157,432,31.1,0.00427754549047685
5157,5157,432,31.1,0.00427754549047685
5158,5158,431,31.1,0.00427754549047685
5158,5158,431,31.1,0.00427754549047685
5159,5159,434,31.2,0.0043156941375931
5159,5159,434,31.2,0.0043156941375931
5160,5160,431,31.1,0.00429658487077552
5160,5160,431,31.1,0.00429658487077552
5161,5161,430.5,31.1,0.00427754549047685
5161,5161,430.5,31.1,0.00427754549047685
5162,5162,429,31.1,0.00427754549047685
5162,5162,429,31.1,0.00427754549047685
5163,5163,427.5,31.1,0.00429658487077552
5163,5163,427.5,31.1,0.00429658487077552
5164,5164,429.5,31.1,0.00427754549047685
5164,5164,429.5,31.1,0.00427754549047685
5165,5165,436,31.1,0.00427754549047685
5165,5165,436,31.1,0.00427754549047685
5166,5166,435.5,31.1,0.00427754549047685
5166,5166,435.5,31.1,0.00427754549047685
5167,5167,436.7,31.2,0.00430294685044752
5167,5167,436.7,31.2,0.00430294685044752
5168,5168,437,31.2,0.0043156941375931
5168,5168,437,31.2,0.0043156941375931
5169,5169,432,31.1,0.0042902306562674
5169,5169,432,31.1,0.0042902306562674
5170,5170,432,31,0.00426369704260547
5170,5170,432,31,0.00426369704260547
5171,5171,431,31.1,0.00428964070321433
5171,5171,431,31.1,0.00428964070321433
5172,5172,432,31.1,0.00428269668964065
5172,5172,432,31.1,0.00428269668964065
5173,5173,442,31.1,0.00429367914952019
5173,5173,442,31.1,0.00429367914952019
5174,5174,441,31.1,0.00430176611972061
5174,5174,441,31.1,0.00430176611972061
5175,5175,438,31.1,0.00427062118998499
5175,5175,438,31.1,0.00427062118998499
5176,5176,437.7,31.1,0.00428560561288179
5176,5176,437.7,31.1,0.00428560561288179
5177,5177,436,31.1,0.00427062118998499
5177,5177,436,31.1,0.00427062118998499
5178,5178,436.5,31.1,0.00427062118998499
5178,5178,436.5,31.1,0.00427062118998499
5179,5179,437,31.1,0.00427754549047685
5179,5179,437,31.1,0.00427754549047685
5180,5180,433,31.2,0.0043156941375931
5180,5180,433,31.2,0.0043156941375931
5181,5181,433.3,31.1,0.00428560561288179
5181,5181,433.3,31.1,0.00428560561288179
5182,5182,432,31.1,0.00428269668964065
5182,5182,432,31.1,0.00428269668964065
5183,5183,437,31.1,0.00428964070321433
5183,5183,437,31.1,0.00428964070321433
5184,5184,438.5,31.1,0.00428964070321433
5184,5184,438.5,31.1,0.00428964070321433
5185,5185,436.7,31.2,0.00430294685044752
5185,5185,436.7,31.2,0.00430294685044752
5186,5186,435.5,31.2,0.00430613075474336
5186,5186,435.5,31.2,0.00430613075474336
5187,5187,434,31.1,0.00429367914952019
5187,5187,434,31.1,0.00429367914952019
5188,5188,436.8,31.1,0.00429658487077552
5188,5188,436.8,31.1,0.00429658487077552
5189,5189,430.5,31.1,0.00428705645842815
5189,5189,430.5,31.1,0.00428705645842815
5190,5190,427,31.2,0.00430613075474336
5190,5190,427,31.2,0.00430613075474336
5191,5191,430.7,31.1,0.0042902306562674
5191,5191,430.7,31.1,0.0042902306562674
5192,5192,437.2,31.1,0.00429658487077552
5192,5192,437.2,31.1,0.00429658487077552
5193,5193,438,31.2,0.0043156941375931
5193,5193,438,31.2,0.0043156941375931
5194,5194,432.5,31.1,0.00428358932545068
5194,5194,432.5,31.1,0.00428358932545068
5195,5195,428,31.1,0.0042902306562674
5195,5195,428,31.1,0.0042902306562674
5196,5196,429,31.2,0.00430613075474336
5196,5196,429,31.2,0.00430613075474336
5197,5197,434,31.1,0.0042902306562674
5197,5197,434,31.1,0.0042902306562674
5198,5198,434,31.2,0.00430005701230304
5198,5198,434,31.2,0.00430005701230304
5199,5199,435.5,31.1,0.00429052362979423
5199,5199,435.5,31.1,0.00429052362979423
5200,5200,439,31.1,0.00429658487077552
5200,5200,439,31.1,0.00429658487077552
5201,5201,439,31.1,0.0042902306562674
5201,5201,439,31.1,0.0042902306562674
5202,5202,430.5,31.1,0.00428705645842815
5202,5202,430.5,31.1,0.00428705645842815
5203,5203,424.5,31.1,0.00429658487077552
5203,5203,424.5,31.1,0.00429658487077552
5204,5204,428.7,31.1,0.00427754549047685
5204,5204,428.7,31.1,0.00427754549047685
5205,5205,432,31.1,0.00428705645842815
5205,5205,432,31.1,0.00428705645842815
5206,5206,429.2,31.1,0.00429658487077552
5206,5206,429.2,31.1,0.00429658487077552
5207,5207,430.3,31.1,0.00429658487077552
5207,5207,430.3,31.1,0.00429658487077552
5208,5208,431.8,31.1,0.00427754549047685
5208,5208,431.8,31.1,0.00427754549047685
5209,5209,431.3,31.1,0.00427754549047685
5209,5209,431.3,31.1,0.00427754549047685
5210,5210,431.5,31.1,0.00427754549047685
5210,5210,431.5,31.1,0.00427754549047685
5211,5211,433.5,31.1,0.00428100769814148
5211,5211,433.5,31.1,0.00428100769814148
5212,5212,433,31.2,0.00429485576796428
5212,5212,433,31.2,0.00429485576796428
5213,5213,430,31.1,0.00428216177586966
5213,5213,430,31.1,0.00428216177586966
