id,id2,v1,c1,v2,v3
3932,3932,353,0,22.5,2015-02-07 11:22:00
3933,3933,334,0,22.5,2015-02-07 11:23:00
3933,3933,334,0,22.5,2015-02-07 11:23:00
3934,3934,331,0,22.5,2015-02-07 11:23:59
3934,3934,331,0,22.5,2015-02-07 11:23:59
3935,3935,346,0,22.6,2015-02-07 11:25:00
3935,3935,346,0,22.6,2015-02-07 11:25:00
3936,3936,341,0,22.5,2015-02-07 11:25:59
3936,3936,341,0,22.5,2015-02-07 11:25:59
3937,3937,331,0,22.5,2015-02-07 11:26:59
3937,3937,331,0,22.5,2015-02-07 11:26:59
3938,3938,354.2,0,22.6,2015-02-07 11:28:00
3938,3938,354.2,0,22.6,2015-02-07 11:28:00
3939,3939,349.8,0,22.6,2015-02-07 11:29:00
3939,3939,349.8,0,22.6,2015-02-07 11:29:00
3940,3940,364.5,0,22.6,2015-02-07 11:30:00
3940,3940,364.5,0,22.6,2015-02-07 11:30:00
3941,3941,356,0,22.6,2015-02-07 11:31:00
3941,3941,356,0,22.6,2015-02-07 11:31:00
3942,3942,349.8,0,22.6,2015-02-07 11:31:59
3942,3942,349.8,0,22.6,2015-02-07 11:31:59
3943,3943,357.3,0,22.6,2015-02-07 11:32:59
3943,3943,357.3,0,22.6,2015-02-07 11:32:59
3944,3944,354.2,0,22.6,2015-02-07 11:34:00
3944,3944,354.2,0,22.6,2015-02-07 11:34:00
3945,3945,357.3,0,22.6,2015-02-07 11:35:00
3945,3945,357.3,0,22.6,2015-02-07 11:35:00
3946,3946,336.3,0,22.6,2015-02-07 11:36:00
3946,3946,336.3,0,22.6,2015-02-07 11:36:00
3947,3947,359.8,0,22.6,2015-02-07 11:37:00
3947,3947,359.8,0,22.6,2015-02-07 11:37:00
3948,3948,358,0,22.6,2015-02-07 11:38:00
3948,3948,358,0,22.6,2015-02-07 11:38:00
3949,3949,355,0,22.7,2015-02-07 11:38:59
3949,3949,355,0,22.7,2015-02-07 11:38:59
3950,3950,349,0,22.7,2015-02-07 11:39:59
3950,3950,349,0,22.7,2015-02-07 11:39:59
3951,3951,358,0,22.7,2015-02-07 11:41:00
3951,3951,358,0,22.7,2015-02-07 11:41:00
3952,3952,349,0,22.7,2015-02-07 11:42:00
3952,3952,349,0,22.7,2015-02-07 11:42:00
3953,3953,352.7,0,22.7,2015-02-07 11:43:00
3953,3953,352.7,0,22.7,2015-02-07 11:43:00
3954,3954,345.5,0,22.7,2015-02-07 11:44:00
3954,3954,345.5,0,22.7,2015-02-07 11:44:00
3955,3955,347.2,0,22.7,2015-02-07 11:44:59
3955,3955,347.2,0,22.7,2015-02-07 11:44:59
3956,3956,360,0,22.7,2015-02-07 11:45:59
3956,3956,360,0,22.7,2015-02-07 11:45:59
3957,3957,360,0,22.7,2015-02-07 11:47:00
3957,3957,360,0,22.7,2015-02-07 11:47:00
3958,3958,343,0,22.8,2015-02-07 11:48:00
3958,3958,343,0,22.8,2015-02-07 11:48:00
3959,3959,343,0,22.8,2015-02-07 11:49:00
3959,3959,343,0,22.8,2015-02-07 11:49:00
3960,3960,343,0,22.8,2015-02-07 11:50:00
3960,3960,343,0,22.8,2015-02-07 11:50:00
3961,3961,344.3,0,22.8,2015-02-07 11:51:00
3961,3961,344.3,0,22.8,2015-02-07 11:51:00
3962,3962,339.5,0,22.8,2015-02-07 11:51:59
3962,3962,339.5,0,22.8,2015-02-07 11:51:59
3963,3963,339.5,0,22.8,2015-02-07 11:53:00
3963,3963,339.5,0,22.8,2015-02-07 11:53:00
3964,3964,357.5,0,22.8,2015-02-07 11:54:00
3964,3964,357.5,0,22.8,2015-02-07 11:54:00
3965,3965,354,0,22.8,2015-02-07 11:55:00
3965,3965,354,0,22.8,2015-02-07 11:55:00
3966,3966,334,0,22.8,2015-02-07 11:55:59
3966,3966,334,0,22.8,2015-02-07 11:55:59
3967,3967,334.5,0,22.8,2015-02-07 11:57:00
3967,3967,334.5,0,22.8,2015-02-07 11:57:00
3968,3968,336,0,22.8,2015-02-07 11:57:59
3968,3968,336,0,22.8,2015-02-07 11:57:59
3969,3969,334,0,22.9,2015-02-07 11:58:59
3969,3969,334,0,22.9,2015-02-07 11:58:59
3970,3970,352.2,0,22.9,2015-02-07 12:00:00
3970,3970,352.2,0,22.9,2015-02-07 12:00:00
3971,3971,338.3,0,22.9,2015-02-07 12:01:00
3971,3971,338.3,0,22.9,2015-02-07 12:01:00
3972,3972,340.5,0,22.9,2015-02-07 12:02:00
3972,3972,340.5,0,22.9,2015-02-07 12:02:00
3973,3973,333,0,22.9,2015-02-07 12:03:00
3973,3973,333,0,22.9,2015-02-07 12:03:00
3974,3974,337.2,0,22.9,2015-02-07 12:04:00
3974,3974,337.2,0,22.9,2015-02-07 12:04:00
3975,3975,336,0,22.9,2015-02-07 12:04:59
3975,3975,336,0,22.9,2015-02-07 12:04:59
3976,3976,334.5,0,22.9,2015-02-07 12:06:00
3976,3976,334.5,0,22.9,2015-02-07 12:06:00
3977,3977,342.8,0,22.9,2015-02-07 12:07:00
3977,3977,342.8,0,22.9,2015-02-07 12:07:00
3978,3978,342.8,0,22.9,2015-02-07 12:08:00
3978,3978,342.8,0,22.9,2015-02-07 12:08:00
3979,3979,341,0,22.9,2015-02-07 12:08:59
3979,3979,341,0,22.9,2015-02-07 12:08:59
3980,3980,341,0,22.9,2015-02-07 12:10:00
3980,3980,341,0,22.9,2015-02-07 12:10:00
3981,3981,318.5,0,22.9,2015-02-07 12:10:59
3981,3981,318.5,0,22.9,2015-02-07 12:10:59
3982,3982,337,0,22.9,2015-02-07 12:11:59
3982,3982,337,0,22.9,2015-02-07 12:11:59
3983,3983,314.7,0,22.9,2015-02-07 12:13:00
3983,3983,314.7,0,22.9,2015-02-07 12:13:00
3984,3984,298.8,0,22.9,2015-02-07 12:14:00
3984,3984,298.8,0,22.9,2015-02-07 12:14:00
3985,3985,312.2,0,22.9,2015-02-07 12:15:00
3985,3985,312.2,0,22.9,2015-02-07 12:15:00
3986,3986,321.5,0,22.9,2015-02-07 12:16:00
3986,3986,321.5,0,22.9,2015-02-07 12:16:00
3987,3987,317,0,22.9,2015-02-07 12:16:59
3987,3987,317,0,22.9,2015-02-07 12:16:59
3988,3988,319.8,0,23,2015-02-07 12:17:59
3988,3988,319.8,0,23,2015-02-07 12:17:59
3989,3989,310.8,0,23,2015-02-07 12:19:00
3989,3989,310.8,0,23,2015-02-07 12:19:00
3990,3990,313.5,0,23,2015-02-07 12:20:00
3990,3990,313.5,0,23,2015-02-07 12:20:00
3991,3991,313.5,0,23,2015-02-07 12:21:00
3991,3991,313.5,0,23,2015-02-07 12:21:00
3992,3992,310,0,23,2015-02-07 12:22:00
3992,3992,310,0,23,2015-02-07 12:22:00
3993,3993,310,0,23,2015-02-07 12:23:00
3993,3993,310,0,23,2015-02-07 12:23:00
3994,3994,310,0,23,2015-02-07 12:23:59
3994,3994,310,0,23,2015-02-07 12:23:59
3995,3995,308.8,0,23,2015-02-07 12:24:59
3995,3995,308.8,0,23,2015-02-07 12:24:59
3996,3996,308.8,0,23,2015-02-07 12:26:00
3996,3996,308.8,0,23,2015-02-07 12:26:00
3997,3997,318.3,0,23,2015-02-07 12:27:00
3997,3997,318.3,0,23,2015-02-07 12:27:00
3998,3998,312.3,0,23,2015-02-07 12:28:00
3998,3998,312.3,0,23,2015-02-07 12:28:00
3999,3999,308.5,0,23,2015-02-07 12:29:00
3999,3999,308.5,0,23,2015-02-07 12:29:00
4000,4000,317.5,0,23,2015-02-07 12:29:59
4000,4000,317.5,0,23,2015-02-07 12:29:59
4001,4001,308.5,0,23,2015-02-07 12:30:59
4001,4001,308.5,0,23,2015-02-07 12:30:59
4002,4002,306.8,0,23,2015-02-07 12:32:00
4002,4002,306.8,0,23,2015-02-07 12:32:00
4003,4003,321.2,0,23,2015-02-07 12:33:00
4003,4003,321.2,0,23,2015-02-07 12:33:00
4004,4004,305,0,23.1,2015-02-07 12:34:00
4004,4004,305,0,23.1,2015-02-07 12:34:00
4005,4005,315,0,23.1,2015-02-07 12:35:00
4005,4005,315,0,23.1,2015-02-07 12:35:00
4006,4006,310.5,0,23.1,2015-02-07 12:36:00
4006,4006,310.5,0,23.1,2015-02-07 12:36:00
4007,4007,297,0,23.1,2015-02-07 12:36:59
4007,4007,297,0,23.1,2015-02-07 12:36:59
4008,4008,297,0,23.1,2015-02-07 12:38:00
4008,4008,297,0,23.1,2015-02-07 12:38:00
4009,4009,310.5,0,23.1,2015-02-07 12:39:00
4009,4009,310.5,0,23.1,2015-02-07 12:39:00
4010,4010,310.5,0,23.1,2015-02-07 12:40:00
4010,4010,310.5,0,23.1,2015-02-07 12:40:00
4011,4011,303,0,23.1,2015-02-07 12:40:59
4011,4011,303,0,23.1,2015-02-07 12:40:59
4012,4012,312.7,0,23.1,2015-02-07 12:42:00
4012,4012,312.7,0,23.1,2015-02-07 12:42:00
4013,4013,291,0,23.1,2015-02-07 12:42:59
4013,4013,291,0,23.1,2015-02-07 12:42:59
4014,4014,288,0,23.1,2015-02-07 12:43:59
4014,4014,288,0,23.1,2015-02-07 12:43:59
4015,4015,291,0,23.1,2015-02-07 12:45:00
4015,4015,291,0,23.1,2015-02-07 12:45:00
4016,4016,301,0,23.1,2015-02-07 12:46:00
4016,4016,301,0,23.1,2015-02-07 12:46:00
4017,4017,292,0,23.1,2015-02-07 12:47:00
4017,4017,292,0,23.1,2015-02-07 12:47:00
4018,4018,302,0,23.1,2015-02-07 12:48:00
4018,4018,302,0,23.1,2015-02-07 12:48:00
4019,4019,293.5,0,23.1,2015-02-07 12:49:00
4019,4019,293.5,0,23.1,2015-02-07 12:49:00
4020,4020,302,0,23.1,2015-02-07 12:49:59
4020,4020,302,0,23.1,2015-02-07 12:49:59
4021,4021,285,0,23.1,2015-02-07 12:51:00
4021,4021,285,0,23.1,2015-02-07 12:51:00
4022,4022,285,0,23.1,2015-02-07 12:52:00
4022,4022,285,0,23.1,2015-02-07 12:52:00
4023,4023,285,0,23.1,2015-02-07 12:53:00
4023,4023,285,0,23.1,2015-02-07 12:53:00
4024,4024,283.2,0,23.1,2015-02-07 12:53:59
4024,4024,283.2,0,23.1,2015-02-07 12:53:59
4025,4025,288.7,0,23.1,2015-02-07 12:55:00
4025,4025,288.7,0,23.1,2015-02-07 12:55:00
4026,4026,278.8,0,23.1,2015-02-07 12:55:59
4026,4026,278.8,0,23.1,2015-02-07 12:55:59
4027,4027,279.8,0,23.1,2015-02-07 12:56:59
4027,4027,279.8,0,23.1,2015-02-07 12:56:59
4028,4028,283.2,0,23.1,2015-02-07 12:58:00
4028,4028,283.2,0,23.1,2015-02-07 12:58:00
4029,4029,271,0,23.1,2015-02-07 12:59:00
4029,4029,271,0,23.1,2015-02-07 12:59:00
4030,4030,268,0,23.1,2015-02-07 13:00:00
4030,4030,268,0,23.1,2015-02-07 13:00:00
4031,4031,268.2,0,23.1,2015-02-07 13:01:00
4031,4031,268.2,0,23.1,2015-02-07 13:01:00
4032,4032,266,0,23.1,2015-02-07 13:01:59
4032,4032,266,0,23.1,2015-02-07 13:01:59
4033,4033,270.2,0,23.1,2015-02-07 13:02:59
4033,4033,270.2,0,23.1,2015-02-07 13:02:59
4034,4034,268.5,0,23.1,2015-02-07 13:04:00
4034,4034,268.5,0,23.1,2015-02-07 13:04:00
4035,4035,272,0,23.1,2015-02-07 13:05:00
4035,4035,272,0,23.1,2015-02-07 13:05:00
4036,4036,274,0,23.1,2015-02-07 13:06:00
4036,4036,274,0,23.1,2015-02-07 13:06:00
4037,4037,265,0,23.1,2015-02-07 13:07:00
4037,4037,265,0,23.1,2015-02-07 13:07:00
4038,4038,265,0,23.1,2015-02-07 13:08:00
4038,4038,265,0,23.1,2015-02-07 13:08:00
4039,4039,267.3,0,23.1,2015-02-07 13:08:59
4039,4039,267.3,0,23.1,2015-02-07 13:08:59
4040,4040,243.8,0,23.1,2015-02-07 13:09:59
4040,4040,243.8,0,23.1,2015-02-07 13:09:59
4041,4041,265,0,23.1,2015-02-07 13:11:00
4041,4041,265,0,23.1,2015-02-07 13:11:00
4042,4042,263.5,0,23.1,2015-02-07 13:12:00
4042,4042,263.5,0,23.1,2015-02-07 13:12:00
4043,4043,262,0,23.1,2015-02-07 13:13:00
4043,4043,262,0,23.1,2015-02-07 13:13:00
4044,4044,260.5,0,23.1,2015-02-07 13:14:00
4044,4044,260.5,0,23.1,2015-02-07 13:14:00
4045,4045,252,0,23.1,2015-02-07 13:14:59
4045,4045,252,0,23.1,2015-02-07 13:14:59
4046,4046,259,0,23.1,2015-02-07 13:15:59
4046,4046,259,0,23.1,2015-02-07 13:15:59
4047,4047,250,0,23.1,2015-02-07 13:17:00
4047,4047,250,0,23.1,2015-02-07 13:17:00
4048,4048,241,0,23.1,2015-02-07 13:18:00
4048,4048,241,0,23.1,2015-02-07 13:18:00
4049,4049,248.2,0,23.1,2015-02-07 13:19:00
4049,4049,248.2,0,23.1,2015-02-07 13:19:00
4050,4050,261,0,23.1,2015-02-07 13:20:00
4050,4050,261,0,23.1,2015-02-07 13:20:00
4051,4051,252,0,23.1,2015-02-07 13:21:00
4051,4051,252,0,23.1,2015-02-07 13:21:00
4052,4052,243,0,23.1,2015-02-07 13:21:59
4052,4052,243,0,23.1,2015-02-07 13:21:59
4053,4053,239.8,0,23,2015-02-07 13:23:00
4053,4053,239.8,0,23,2015-02-07 13:23:00
4054,4054,241.3,0,23,2015-02-07 13:24:00
4054,4054,241.3,0,23,2015-02-07 13:24:00
4055,4055,232.5,0,23,2015-02-07 13:25:00
4055,4055,232.5,0,23,2015-02-07 13:25:00
4056,4056,224.8,0,23,2015-02-07 13:25:59
4056,4056,224.8,0,23,2015-02-07 13:25:59
4057,4057,221.7,0,23,2015-02-07 13:27:00
4057,4057,221.7,0,23,2015-02-07 13:27:00
4058,4058,199,0,23,2015-02-07 13:27:59
4058,4058,199,0,23,2015-02-07 13:27:59
4059,4059,206.2,0,23,2015-02-07 13:28:59
4059,4059,206.2,0,23,2015-02-07 13:28:59
4060,4060,186,0,23,2015-02-07 13:30:00
4060,4060,186,0,23,2015-02-07 13:30:00
4061,4061,189,0,23,2015-02-07 13:31:00
4061,4061,189,0,23,2015-02-07 13:31:00
4062,4062,189,0,23,2015-02-07 13:32:00
4062,4062,189,0,23,2015-02-07 13:32:00
4063,4063,189,0,23,2015-02-07 13:33:00
4063,4063,189,0,23,2015-02-07 13:33:00
4064,4064,181.5,0,23,2015-02-07 13:34:00
4064,4064,181.5,0,23,2015-02-07 13:34:00
4065,4065,198,0,23,2015-02-07 13:34:59
4065,4065,198,0,23,2015-02-07 13:34:59
4066,4066,180,0,22.9,2015-02-07 13:36:00
4066,4066,180,0,22.9,2015-02-07 13:36:00
4067,4067,193.5,0,22.9,2015-02-07 13:37:00
4067,4067,193.5,0,22.9,2015-02-07 13:37:00
4068,4068,188.5,0,22.9,2015-02-07 13:38:00
4068,4068,188.5,0,22.9,2015-02-07 13:38:00
4069,4069,202,0,22.9,2015-02-07 13:38:59
4069,4069,202,0,22.9,2015-02-07 13:38:59
4070,4070,187.5,0,22.9,2015-02-07 13:40:00
4070,4070,187.5,0,22.9,2015-02-07 13:40:00
4071,4071,205,0,22.9,2015-02-07 13:40:59
4071,4071,205,0,22.9,2015-02-07 13:40:59
4072,4072,201.5,0,22.9,2015-02-07 13:41:59
4072,4072,201.5,0,22.9,2015-02-07 13:41:59
4073,4073,193.8,0,22.9,2015-02-07 13:43:00
4073,4073,193.8,0,22.9,2015-02-07 13:43:00
4074,4074,171.8,0,22.9,2015-02-07 13:44:00
4074,4074,171.8,0,22.9,2015-02-07 13:44:00
4075,4075,157,0,22.8,2015-02-07 13:45:00
4075,4075,157,0,22.8,2015-02-07 13:45:00
4076,4076,139.3,0,22.8,2015-02-07 13:46:00
4076,4076,139.3,0,22.8,2015-02-07 13:46:00
4077,4077,164.7,0,22.8,2015-02-07 13:46:59
4077,4077,164.7,0,22.8,2015-02-07 13:46:59
4078,4078,150,0,22.8,2015-02-07 13:47:59
4078,4078,150,0,22.8,2015-02-07 13:47:59
4079,4079,149.7,0,22.8,2015-02-07 13:49:00
4079,4079,149.7,0,22.8,2015-02-07 13:49:00
4080,4080,154,0,22.7,2015-02-07 13:50:00
4080,4080,154,0,22.7,2015-02-07 13:50:00
4081,4081,160.7,0,22.7,2015-02-07 13:51:00
4081,4081,160.7,0,22.7,2015-02-07 13:51:00
4082,4082,143.2,0,22.7,2015-02-07 13:52:00
4082,4082,143.2,0,22.7,2015-02-07 13:52:00
4083,4083,151,0,22.7,2015-02-07 13:53:00
4083,4083,151,0,22.7,2015-02-07 13:53:00
4084,4084,153.3,0,22.7,2015-02-07 13:53:59
4084,4084,153.3,0,22.7,2015-02-07 13:53:59
4085,4085,157,0,22.7,2015-02-07 13:54:59
4085,4085,157,0,22.7,2015-02-07 13:54:59
4086,4086,144.8,0,22.7,2015-02-07 13:56:00
4086,4086,144.8,0,22.7,2015-02-07 13:56:00
4087,4087,115,0,22.7,2015-02-07 13:57:00
4087,4087,115,0,22.7,2015-02-07 13:57:00
4088,4088,131,0,22.6,2015-02-07 13:58:00
4088,4088,131,0,22.6,2015-02-07 13:58:00
4089,4089,140,0,22.6,2015-02-07 13:59:00
4089,4089,140,0,22.6,2015-02-07 13:59:00
4090,4090,167.7,0,22.6,2015-02-07 13:59:59
4090,4090,167.7,0,22.6,2015-02-07 13:59:59
4091,4091,168.8,0,22.6,2015-02-07 14:00:59
4091,4091,168.8,0,22.6,2015-02-07 14:00:59
4092,4092,176,0,22.6,2015-02-07 14:02:00
4092,4092,176,0,22.6,2015-02-07 14:02:00
4093,4093,163,0,22.6,2015-02-07 14:03:00
4093,4093,163,0,22.6,2015-02-07 14:03:00
4094,4094,170,0,22.6,2015-02-07 14:04:00
4094,4094,170,0,22.6,2015-02-07 14:04:00
4095,4095,163.2,0,22.6,2015-02-07 14:05:00
4095,4095,163.2,0,22.6,2015-02-07 14:05:00
4096,4096,151,0,22.6,2015-02-07 14:06:00
4096,4096,151,0,22.6,2015-02-07 14:06:00
4097,4097,140.7,0,22.6,2015-02-07 14:06:59
4097,4097,140.7,0,22.6,2015-02-07 14:06:59
4098,4098,138.5,0,22.6,2015-02-07 14:08:00
4098,4098,138.5,0,22.6,2015-02-07 14:08:00
4099,4099,142.5,0,22.6,2015-02-07 14:09:00
4099,4099,142.5,0,22.6,2015-02-07 14:09:00
4100,4100,139,0,22.6,2015-02-07 14:10:00
4100,4100,139,0,22.6,2015-02-07 14:10:00
4101,4101,158.5,0,22.6,2015-02-07 14:10:59
4101,4101,158.5,0,22.6,2015-02-07 14:10:59
4102,4102,157,0,22.6,2015-02-07 14:12:00
4102,4102,157,0,22.6,2015-02-07 14:12:00
4103,4103,148,0,22.6,2015-02-07 14:12:59
4103,4103,148,0,22.6,2015-02-07 14:12:59
4104,4104,139,0,22.6,2015-02-07 14:13:59
4104,4104,139,0,22.6,2015-02-07 14:13:59
4105,4105,139,0,22.5,2015-02-07 14:15:00
4105,4105,139,0,22.5,2015-02-07 14:15:00
4106,4106,151.8,0,22.5,2015-02-07 14:16:00
4106,4106,151.8,0,22.5,2015-02-07 14:16:00
4107,4107,142,0,22.5,2015-02-07 14:17:00
4107,4107,142,0,22.5,2015-02-07 14:17:00
4108,4108,126.5,0,22.5,2015-02-07 14:18:00
4108,4108,126.5,0,22.5,2015-02-07 14:18:00
4109,4109,120,0,22.5,2015-02-07 14:19:00
4109,4109,120,0,22.5,2015-02-07 14:19:00
4110,4110,123,0,22.5,2015-02-07 14:19:59
4110,4110,123,0,22.5,2015-02-07 14:19:59
4111,4111,121.5,0,22.4,2015-02-07 14:21:00
4111,4111,121.5,0,22.4,2015-02-07 14:21:00
4112,4112,117,0,22.5,2015-02-07 14:22:00
4112,4112,117,0,22.5,2015-02-07 14:22:00
4113,4113,126,0,22.5,2015-02-07 14:23:00
4113,4113,126,0,22.5,2015-02-07 14:23:00
4114,4114,124,0,22.4,2015-02-07 14:23:59
4114,4114,124,0,22.4,2015-02-07 14:23:59
4115,4115,123,0,22.4,2015-02-07 14:25:00
4115,4115,123,0,22.4,2015-02-07 14:25:00
4116,4116,138,0,22.4,2015-02-07 14:25:59
4116,4116,138,0,22.4,2015-02-07 14:25:59
4117,4117,116,0,22.4,2015-02-07 14:26:59
4117,4117,116,0,22.4,2015-02-07 14:26:59
4118,4118,122.8,0,22.4,2015-02-07 14:28:00
4118,4118,122.8,0,22.4,2015-02-07 14:28:00
4119,4119,128.2,0,22.4,2015-02-07 14:29:00
4119,4119,128.2,0,22.4,2015-02-07 14:29:00
4120,4120,126.5,0,22.4,2015-02-07 14:30:00
4120,4120,126.5,0,22.4,2015-02-07 14:30:00
4121,4121,119,0,22.4,2015-02-07 14:31:00
4121,4121,119,0,22.4,2015-02-07 14:31:00
4122,4122,110,0,22.4,2015-02-07 14:31:59
4122,4122,110,0,22.4,2015-02-07 14:31:59
4123,4123,125,0,22.4,2015-02-07 14:32:59
4123,4123,125,0,22.4,2015-02-07 14:32:59
4124,4124,116,0,22.4,2015-02-07 14:34:00
4124,4124,116,0,22.4,2015-02-07 14:34:00
4125,4125,119,0,22.3,2015-02-07 14:35:00
4125,4125,119,0,22.3,2015-02-07 14:35:00
4126,4126,116,0,22.3,2015-02-07 14:36:00
4126,4126,116,0,22.3,2015-02-07 14:36:00
4127,4127,107,0,22.3,2015-02-07 14:37:00
4127,4127,107,0,22.3,2015-02-07 14:37:00
4128,4128,107,0,22.3,2015-02-07 14:38:00
4128,4128,107,0,22.3,2015-02-07 14:38:00
4129,4129,118,0,22.3,2015-02-07 14:38:59
4129,4129,118,0,22.3,2015-02-07 14:38:59
4130,4130,100,0,22.3,2015-02-07 14:39:59
4130,4130,100,0,22.3,2015-02-07 14:39:59
4131,4131,100,0,22.3,2015-02-07 14:41:00
4131,4131,100,0,22.3,2015-02-07 14:41:00
4132,4132,100,0,22.3,2015-02-07 14:42:00
4132,4132,100,0,22.3,2015-02-07 14:42:00
4133,4133,100,0,22.3,2015-02-07 14:43:00
4133,4133,100,0,22.3,2015-02-07 14:43:00
4134,4134,99.5,0,22.2,2015-02-07 14:44:00
4134,4134,99.5,0,22.2,2015-02-07 14:44:00
4135,4135,87,0,22.2,2015-02-07 14:44:59
4135,4135,87,0,22.2,2015-02-07 14:44:59
4136,4136,87,0,22.2,2015-02-07 14:45:59
4136,4136,87,0,22.2,2015-02-07 14:45:59
4137,4137,105,0,22.2,2015-02-07 14:47:00
4137,4137,105,0,22.2,2015-02-07 14:47:00
4138,4138,105,0,22.2,2015-02-07 14:48:00
4138,4138,105,0,22.2,2015-02-07 14:48:00
4139,4139,90.5,0,22.2,2015-02-07 14:49:00
4139,4139,90.5,0,22.2,2015-02-07 14:49:00
4140,4140,97.8,0,22.1,2015-02-07 14:50:00
4140,4140,97.8,0,22.1,2015-02-07 14:50:00
4141,4141,93.2,0,22.2,2015-02-07 14:51:00
4141,4141,93.2,0,22.2,2015-02-07 14:51:00
4142,4142,87,0,22.1,2015-02-07 14:51:59
4142,4142,87,0,22.1,2015-02-07 14:51:59
4143,4143,87,0,22.1,2015-02-07 14:53:00
4143,4143,87,0,22.1,2015-02-07 14:53:00
4144,4144,87,0,22.1,2015-02-07 14:54:00
4144,4144,87,0,22.1,2015-02-07 14:54:00
4145,4145,70,0,22.1,2015-02-07 14:55:00
4145,4145,70,0,22.1,2015-02-07 14:55:00
4146,4146,89.3,0,22.1,2015-02-07 14:55:59
4146,4146,89.3,0,22.1,2015-02-07 14:55:59
4147,4147,91.8,0,22.1,2015-02-07 14:57:00
4147,4147,91.8,0,22.1,2015-02-07 14:57:00
4148,4148,81,0,22.1,2015-02-07 14:57:59
4148,4148,81,0,22.1,2015-02-07 14:57:59
4149,4149,81,0,22.1,2015-02-07 14:58:59
4149,4149,81,0,22.1,2015-02-07 14:58:59
4150,4150,76.5,0,22.1,2015-02-07 15:00:00
4150,4150,76.5,0,22.1,2015-02-07 15:00:00
4151,4151,63,0,22.1,2015-02-07 15:01:00
4151,4151,63,0,22.1,2015-02-07 15:01:00
4152,4152,82.3,0,22.1,2015-02-07 15:02:00
4152,4152,82.3,0,22.1,2015-02-07 15:02:00
4153,4153,77.5,0,22,2015-02-07 15:03:00
4153,4153,77.5,0,22,2015-02-07 15:03:00
4154,4154,77.5,0,22,2015-02-07 15:04:00
4154,4154,77.5,0,22,2015-02-07 15:04:00
4155,4155,78.5,0,22,2015-02-07 15:04:59
4155,4155,78.5,0,22,2015-02-07 15:04:59
4156,4156,74,0,22,2015-02-07 15:06:00
4156,4156,74,0,22,2015-02-07 15:06:00
4157,4157,74,0,22,2015-02-07 15:07:00
4157,4157,74,0,22,2015-02-07 15:07:00
4158,4158,74,0,22,2015-02-07 15:08:00
4158,4158,74,0,22,2015-02-07 15:08:00
4159,4159,69.8,0,22,2015-02-07 15:08:59
4159,4159,69.8,0,22,2015-02-07 15:08:59
4160,4160,57,0,21.9,2015-02-07 15:10:00
4160,4160,57,0,21.9,2015-02-07 15:10:00
4161,4161,69.8,0,21.9,2015-02-07 15:10:59
4161,4161,69.8,0,21.9,2015-02-07 15:10:59
4162,4162,68,0,21.9,2015-02-07 15:11:59
4162,4162,68,0,21.9,2015-02-07 15:11:59
4163,4163,68,0,21.9,2015-02-07 15:13:00
4163,4163,68,0,21.9,2015-02-07 15:13:00
4164,4164,64.4,0,21.9,2015-02-07 15:14:00
4164,4164,64.4,0,21.9,2015-02-07 15:14:00
4165,4165,62,0,21.9,2015-02-07 15:15:00
4165,4165,62,0,21.9,2015-02-07 15:15:00
4166,4166,68,0,21.9,2015-02-07 15:16:00
4166,4166,68,0,21.9,2015-02-07 15:16:00
4167,4167,68,0,21.9,2015-02-07 15:16:59
4167,4167,68,0,21.9,2015-02-07 15:16:59
4168,4168,50,0,21.8,2015-02-07 15:17:59
4168,4168,50,0,21.8,2015-02-07 15:17:59
4169,4169,57.2,0,21.8,2015-02-07 15:19:00
4169,4169,57.2,0,21.8,2015-02-07 15:19:00
4170,4170,64.5,0,21.8,2015-02-07 15:20:00
4170,4170,64.5,0,21.8,2015-02-07 15:20:00
4171,4171,64.5,0,21.8,2015-02-07 15:21:00
4171,4171,64.5,0,21.8,2015-02-07 15:21:00
4172,4172,52,0,21.8,2015-02-07 15:22:00
4172,4172,52,0,21.8,2015-02-07 15:22:00
4173,4173,54.5,0,21.7,2015-02-07 15:23:00
4173,4173,54.5,0,21.7,2015-02-07 15:23:00
4174,4174,62,0,21.7,2015-02-07 15:23:59
4174,4174,62,0,21.7,2015-02-07 15:23:59
4175,4175,62,0,21.7,2015-02-07 15:24:59
4175,4175,62,0,21.7,2015-02-07 15:24:59
4176,4176,44,0,21.7,2015-02-07 15:26:00
4176,4176,44,0,21.7,2015-02-07 15:26:00
4177,4177,51,0,21.7,2015-02-07 15:27:00
4177,4177,51,0,21.7,2015-02-07 15:27:00
4178,4178,62.7,0,21.7,2015-02-07 15:28:00
4178,4178,62.7,0,21.7,2015-02-07 15:28:00
4179,4179,58,0,21.7,2015-02-07 15:29:00
4179,4179,58,0,21.7,2015-02-07 15:29:00
4180,4180,44,0,21.7,2015-02-07 15:29:59
4180,4180,44,0,21.7,2015-02-07 15:29:59
4181,4181,44,0,21.7,2015-02-07 15:30:59
4181,4181,44,0,21.7,2015-02-07 15:30:59
4182,4182,44,0,21.6,2015-02-07 15:32:00
4182,4182,44,0,21.6,2015-02-07 15:32:00
4183,4183,51,0,21.6,2015-02-07 15:33:00
4183,4183,51,0,21.6,2015-02-07 15:33:00
4184,4184,53.8,0,21.6,2015-02-07 15:34:00
4184,4184,53.8,0,21.6,2015-02-07 15:34:00
4185,4185,45.3,0,21.6,2015-02-07 15:35:00
